"","item","group1","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"PeakAreas_RTX4.55.32","755","Oil",252,134,0.003544692439992,0.002432294421412,0.003064953091108,0.003208749504734,0.001951562453878,0,0.015357306170202,0.015357306170202,1.90804849953809,5.31687156329428,0.000210118235238
"PeakAreas_RTX4.55.33","756","UNK",252,69,0.003187228631724,0.003071120446264,0.002278651058968,0.002531938073714,0.001506601910221,0,0.013769205413583,0.013769205413583,2.12301665513267,3.87341604976792,0.000369719454853
"PeakAreas_RTX4.6.31","757","NonOil",253,83,0.004078805379629,0.003347563324017,0.00382627976507,0.003673717177297,0.002208149885183,0,0.020796257785816,0.020796257785816,1.98981902314234,6.78583035413082,0.000367442811029
"PeakAreas_RTX4.6.32","758","Oil",253,134,0.003429418005408,0.002811335344344,0.002986495531393,0.003120173746308,0.002424533023616,0,0.016253916495443,0.016253916495443,1.34786516700591,3.10189176563134,0.00024286238377
"PeakAreas_RTX4.6.33","759","UNK",253,69,0.002926335373422,0.003511515437546,0.002038021549759,0.002408529306122,0.001801999281096,0,0.025378408867103,0.025378408867103,3.94450211360817,21.7496405371522,0.000422736781573
"PeakAreas_RTX4.87.31","760","NonOil",254,83,0.003971075777256,0.002314096991952,0.003584110168405,0.003703569842664,0.0020904911314,0.000599158646842,0.012255474946331,0.011656316299489,1.17839966766753,1.55789920301406,0.000254005143866
"PeakAreas_RTX4.87.32","761","Oil",254,134,0.00328380761246,0.001845408665624,0.003032406290018,0.003113323812799,0.001635653625369,0,0.010681312995464,0.010681312995464,1.17310238728788,2.18187905708825,0.000159419027853
"PeakAreas_RTX4.87.33","762","UNK",254,69,0.003338702759684,0.001834811418779,0.003095799569458,0.003135206919666,0.001394878103736,0.000769049488803,0.010536116045558,0.009767066556755,1.70767329414585,4.28463407545551,0.000220885337901
"PeakAreas_RTX4.98.31","763","NonOil",255,83,0.00349416306037,0.00146623150288,0.003308916008242,0.003396089116423,0.00145551622893,0.000688326058798,0.007693300372515,0.007004974313717,0.642545310922752,0.034286413385474,0.000160939815887
"PeakAreas_RTX4.98.32","764","Oil",255,134,0.003631890792814,0.001257035063971,0.003554429242737,0.003553735483905,0.001205442254956,0.00108197681931,0.007486771476588,0.006404794657278,0.534042126206414,0.215610993952715,0.000108591290161
"PeakAreas_RTX4.98.33","765","UNK",255,69,0.003236392750033,0.001244205419437,0.003022360783668,0.003120679006492,0.001017472368258,0.001259141692073,0.007484334072236,0.006225192380163,1.00837069162714,0.820911200910339,0.000149784730833
"PeakAreas_RTX5.28.31","766","NonOil",256,83,0.003568010352525,0.001843910055595,0.003328767303668,0.003371594042928,0.001625867325417,0,0.010931401801721,0.010931401801721,1.2806087828349,2.61692481156518,0.00020239542274
"PeakAreas_RTX5.28.32","767","Oil",256,134,0.003565517154864,0.001570456836393,0.00334325270879,0.003379939015377,0.001307815324025,0.001331109386204,0.010641766794881,0.009310657408677,1.55640373261366,3.86393858246287,0.00013566680747
"PeakAreas_RTX5.28.33","768","UNK",256,69,0.003276461478096,0.001744170300562,0.002936144554509,0.003054997061245,0.001309063950775,0,0.009373672487806,0.009373672487806,1.37981701153279,2.18025588802058,0.00020997342956
"PeakAreas_RTX5.53.31","769","NonOil",257,83,0.003746053166871,0.002711469718206,0.004028595000822,0.00359598278109,0.002721334193909,0,0.01082342540137,0.01082342540137,0.291516487871691,-0.569454926069784,0.000297622467103
"PeakAreas_RTX5.53.32","770","Oil",257,134,0.003365694440557,0.002341339696121,0.003775664297091,0.00332912122746,0.002325401195838,0,0.008839049461342,0.008839049461342,-0.165360223327263,-1.05213258840773,0.000202260943704
"PeakAreas_RTX5.53.33","771","UNK",257,69,0.0034503555379,0.002099693412644,0.003524435754854,0.003432017649778,0.001877403995838,0,0.009687854285217,0.009687854285217,0.11599173441855,-0.071288892933184,0.0002527733827
"PeakAreas_RTX5.89.31","772","NonOil",258,83,0.003068984112663,0.002395551806151,0.002965101856563,0.00285362560636,0.001826881058382,0,0.010789146626129,0.010789146626129,0.647768077122751,0.269195475972813,0.000262945971269
"PeakAreas_RTX5.89.32","773","Oil",258,134,0.003586944228658,0.002746299884296,0.003422639417121,0.003347352958028,0.002126626782613,0,0.016427075991065,0.016427075991065,1.64817002441934,5.41586625528466,0.000237244175722
"PeakAreas_RTX5.89.33","774","UNK",258,69,0.003835127420416,0.002670066857721,0.003515474324173,0.003609255890761,0.001777765232824,0,0.016786010356473,0.016786010356473,1.76561501398887,6.47452853294681,0.000321438276463
"PeakAreas_RTX6.37.31","775","NonOil",259,83,0.00384718393184,0.003088661202914,0.003087468306845,0.003602050881123,0.00321460389611,0,0.011021411728767,0.011021411728767,0.499723184609623,-0.833581813719884,0.000339024611297
"PeakAreas_RTX6.37.32","776","Oil",259,134,0.003579059490299,0.003407735375615,0.003177232948231,0.003206120674762,0.004710565569047,0,0.016678512397276,0.016678512397276,0.834544985267498,0.506094386246407,0.000294383499373
"PeakAreas_RTX6.37.33","777","UNK",259,69,0.002914344376191,0.003176547645645,0.002417930319847,0.002477396176161,0.003584823492204,0,0.015167872118338,0.015167872118338,1.29332503861299,1.86144212090533,0.000382411398189
"PeakAreas_RTX7.1.31","778","NonOil",260,83,0.003940601484752,0.002594984291041,0.003118353631529,0.003635394560359,0.002134284630236,0.000357817085816,0.012653600392862,0.012295783307046,1.09351633002255,0.936690831685297,0.000284836530391
"PeakAreas_RTX7.1.32","779","Oil",260,134,0.003442353018303,0.001978368795941,0.003182273277634,0.003263072700812,0.001951141939322,0.000460920105571,0.010646329390991,0.01018540928542,0.881253334907361,0.57077496604874,0.000170905033697
"PeakAreas_RTX7.1.33","780","UNK",260,69,0.003067460468305,0.002433169182785,0.002288951061504,0.002694688630809,0.001327121084901,0.000284210407591,0.012312097305473,0.012027886897882,1.6165044588114,2.39918100399988,0.000292919147772
"PeakAreas_RTX7.28.31","781","NonOil",261,83,0.003627443688737,0.001833935598974,0.003472838809924,0.003419325881078,0.001578837559889,0.00058873177701,0.009197062793632,0.008608331016622,1.04882588282704,1.00361861159384,0.00020130058389
"PeakAreas_RTX7.28.32","782","Oil",261,134,0.003588971351395,0.001560553204592,0.003347677475487,0.003459374030805,0.001549492002049,0.001212756366032,0.009350812167753,0.00813805580172,0.901796906770261,1.05430868983974,0.000134811263989
"PeakAreas_RTX7.28.33","783","UNK",261,69,0.003159420474607,0.001660875816612,0.002764775186373,0.002996127107737,0.001363774746175,0.000636197714973,0.009241829390155,0.008605631675182,1.20491432404683,1.5886037692852,0.000199945952052
"PeakAreas_RTX7.47.31","784","NonOil",262,83,0.004318608066014,0.004645198955583,0.003134909604025,0.003590602572701,0.002153841957224,0.000778162457857,0.038173768487696,0.037395606029839,4.80677437345064,31.3436524670202,0.000509876825864
"PeakAreas_RTX7.47.32","785","Oil",262,134,0.003271039626044,0.002221728313963,0.002761298748769,0.002950179785763,0.001596935460133,0.000586814732551,0.014383237475966,0.013796422743415,1.969653044863,5.69846784586018,0.000191928094065
"PeakAreas_RTX7.47.33","786","UNK",262,69,0.002945452472913,0.002570443494505,0.002169852186436,0.002500953263739,0.001358474580742,0.000563834448028,0.016292884286227,0.015729049838199,2.67012473739196,9.4689976981436,0.000309445032895
"PeakAreas_RTX7.58.31","787","NonOil",263,83,0.004050631177323,0.00333349114599,0.003085283209609,0.003556725699133,0.001837963567622,0,0.021364575433798,0.021364575433798,3.14109059699742,12.6652109781176,0.000365898188822
"PeakAreas_RTX7.58.32","788","Oil",263,134,0.003449796271155,0.001736670353276,0.003065071376408,0.003283044760783,0.001445502307747,0,0.008515859018124,0.008515859018124,0.866499231826267,0.506658606512316,0.000150025468384
